CaseID,Opened,Closed,Updated,Status,Responsible Agency,Category,Request Type,Request Details,Address,Neighborhood,Supervisor District,Point,Source,Media URL
3634292,05/12/2014 10:06:01 AM,05/13/2014 09:00:00 AM,05/13/2014 09:00:00 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Pole,Pole - Offensive,"116 BELVEDERE ST, SAN FRANCISCO, CA, 94117",Cole Valley,8.0,POINT (-122.44918823 37.76833725),Web,
3634291,05/12/2014 10:05:56 AM,05/12/2014 10:08:44 AM,05/12/2014 10:08:44 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,Intersection of EVANS AVE and SELBY ST,Produce Market,10.0,POINT (-122.39348602 37.74584579),Integrated Agency,
3634289,05/12/2014 10:05:41 AM,05/12/2014 11:33:15 AM,05/12/2014 11:33:15 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Refrigerator,Intersection of YORK ST and 23RD ST,Mission,9.0,POINT (-122.40834045 37.75445175),Integrated Agency,
3634287,05/12/2014 10:05:26 AM,05/21/2014 01:03:41 PM,05/21/2014 01:03:41 PM,Closed,DPT Meter_Bike Queue,Damaged Property,Damaged Parking_Meter,Parking_Meter,"765 GEARY ST, SAN FRANCISCO, CA, 94109",Tenderloin,5.0,POINT (-122.41585381 37.7863294),Phone,
3634286,05/12/2014 10:05:23 AM,05/20/2014 08:25:08 AM,05/20/2014 08:25:08 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"843 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40653229 37.79472733),Integrated Agency,
3634285,05/12/2014 10:05:13 AM,06/04/2014 08:31:07 AM,06/04/2014 08:31:07 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"913 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40665436 37.7953949),Integrated Agency,
3634283,05/12/2014 10:04:59 AM,05/20/2014 08:26:28 AM,05/20/2014 08:26:28 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"905 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40655518 37.79519653),Integrated Agency,
3634281,05/12/2014 10:04:55 AM,04/17/2015 10:06:15 PM,04/17/2015 10:06:15 PM,Closed,311 Service Request Queue - Hold,311 External Request,Graffiti,Graffiti - USPS,Intersection of GEARY BLVD and 31ST AVE,Outer Richmond,1.0,POINT (-122.49116806 37.77979363),Phone,
3634279,05/12/2014 10:04:51 AM,06/04/2014 08:30:34 AM,06/04/2014 08:30:34 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"910 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40632629 37.79536819),Integrated Agency,
3634275,05/12/2014 10:03:10 AM,05/12/2014 10:48:52 AM,05/12/2014 10:48:52 AM,Closed,SFMTA - Temporary Sign Request Queue,Temporary Sign Request,Temporary Sign Request for Moving_commercial_property,150 ft zone requested from 05/31/2014 to 05/31/2014,"1 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",Financial District,3.0,POINT (-122.39696503 37.79344559),Web,
3634274,05/12/2014 10:02:56 AM,05/13/2014 09:00:00 AM,05/13/2014 09:00:00 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Signal_box,Signal_box - Not_Offensive,Intersection of GEARY BLVD and 30TH AVE,Outer Richmond,1.0,POINT (-122.49009639 37.7798392),Phone,
3634273,05/12/2014 10:02:18 AM,05/12/2014 10:38:38 AM,05/12/2014 10:38:38 AM,Closed,311 Service Request Queue - Hold,311 External Request,Sewer_Water_Storm_Conditions,Sewer_Water_Storm_Conditions,"1320 GOETTINGEN ST, SAN FRANCISCO, CA, 94134",Visitacion Valley,10.0,POINT (-122.40204677 37.71577589),Phone,
3634269,05/12/2014 10:01:43 AM,05/12/2014 04:51:54 AM,05/12/2014 04:51:54 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"150 VALENCIA ST, SAN FRANCISCO, CA, 94103",South of Market,8.0,POINT (-122.42251375 37.77070916),Phone,
3634265,05/12/2014 10:01:05 AM,05/12/2014 10:21:21 AM,05/12/2014 10:21:21 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"3988 MISSION ST, SAN FRANCISCO, CA, 94112",St. Mary's Park,8.0,POINT (-122.42627642 37.73392401),Phone,
3634262,05/12/2014 10:00:20 AM,05/12/2014 10:54:05 AM,05/12/2014 10:54:05 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of GEARY BLVD and 9TH AVE,Inner Richmond,1.0,POINT (-122.46748929 37.78087792),Phone,
3634249,05/12/2014 09:58:18 AM,05/12/2014 11:40:32 AM,05/12/2014 11:40:32 AM,Closed,PUC Streetlights Queue,Streetlights,Streetlight - Light_Glass_Cover_Hanging,Light_Glass_Cover_Hanging on Metal Pole,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",Tenderloin,5.0,POINT (-122.41106415 37.78289032),Phone,
3634248,05/12/2014 09:57:57 AM,05/12/2014 10:57:42 AM,05/12/2014 10:57:42 AM,Closed,Recology_Abandoned,Encampments,Encampment items,Cart Pickup,Intersection of 10TH AVE and BALBOA ST,Inner Richmond,1.0,POINT (-122.4682943 37.77703799),Phone,
3634244,05/12/2014 09:57:22 AM,05/14/2014 10:01:08 AM,05/14/2014 10:01:08 AM,Closed,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Inattentiveness_Negligence,201_Pass_Up_Did_Not_Wait_for_Transferee,Intersection of KEITH ST and PALOU AVE,Bayview,10.0,POINT (-122.38716888 37.7318573),Phone,
3634242,05/12/2014 09:56:38 AM,05/13/2014 11:07:23 AM,05/13/2014 11:07:23 AM,Closed,Clear Channel - Transit Queue,Graffiti,Graffiti on Transit_Shelter_Platform,Transit_Shelter_Platform - Offensive,Intersection of 19TH AVE and LINCOLN WAY,Inner Sunset,4.0,POINT (-122.47730912 37.76544607),Phone,
3634237,05/12/2014 09:55:41 AM,05/12/2014 02:31:40 AM,05/12/2014 02:31:40 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1290 JACKSON ST, SAN FRANCISCO, CA, 94109",Nob Hill,3.0,POINT (-122.41630915 37.79485389),Phone,
3634234,05/12/2014 09:55:17 AM,03/07/2022 05:30:28 PM,03/07/2022 05:30:28 PM,Closed,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"868 MINNESOTA ST, SAN FRANCISCO, CA, 94107",Dogpatch,10.0,POINT (-122.39086914 37.75966263),Web,
3634231,05/12/2014 09:54:15 AM,05/21/2014 01:03:25 PM,05/21/2014 01:03:25 PM,Closed,DPT Meter_Bike Queue,Damaged Property,Damaged Parking_Meter,Parking_Meter,"601 VAN NESS AVE, SAN FRANCISCO, CA, 94102",Cathedral Hill,5.0,POINT (-122.420517 37.78101242),Phone,
3634230,05/12/2014 09:53:56 AM,05/12/2014 10:03:42 AM,05/12/2014 10:03:42 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"128 10TH ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.41564963 37.774676),Mobile/Open311,http://mobile311.sfgov.org/reports/3634230/photos
3634229,05/12/2014 09:53:31 AM,05/14/2014 10:58:55 AM,05/14/2014 10:58:55 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Offensive,Intersection of SAN CARLOS ST and 19TH ST,Mission,9.0,POINT (-122.41997519 37.76018862),Phone,
3634227,05/12/2014 09:53:04 AM,05/12/2014 10:02:08 AM,05/12/2014 10:02:08 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"128 10TH ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.41567 37.77465392),Mobile/Open311,http://mobile311.sfgov.org/reports/3634227/photos
3634224,05/12/2014 09:52:52 AM,05/12/2014 10:02:24 AM,05/12/2014 10:02:24 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"128 10TH ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.41559716 37.77470857),Mobile/Open311,http://mobile311.sfgov.org/reports/3634224/photos
3634223,05/12/2014 09:52:37 AM,05/12/2014 10:58:52 AM,05/12/2014 10:58:52 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"334 GRANT AVE, SAN FRANCISCO, CA, 94108",Downtown / Union Square,3.0,POINT (-122.40543549 37.79010216),Phone,
3634221,05/12/2014 09:52:18 AM,05/12/2014 10:53:45 AM,05/12/2014 10:53:45 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,Medical Waste,Needles,"973 MINNA ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.41613301 37.7743008),Mobile/Open311,http://mobile311.sfgov.org/reports/3634221/photos
3634216,05/12/2014 09:51:34 AM,05/12/2014 12:56:16 PM,05/12/2014 12:56:16 PM,Closed,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Sprinkler_system_issues,Intersection of SUNSET BLVD and JUDAH ST,Outer Sunset,4.0,POINT (-122.49575066 37.76087197),Phone,
3634215,05/12/2014 09:51:05 AM,05/12/2014 10:57:53 AM,05/12/2014 10:57:53 AM,Closed,PUC - Water - G,Sewer Issues,Water_leak,Other,Intersection of SUNSET BLVD and JUDAH ST,Outer Sunset,4.0,POINT (-122.49575066 37.76087197),Phone,
3634214,05/12/2014 09:51:00 AM,05/23/2014 08:55:01 AM,05/23/2014 08:55:01 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Offensive,"55 DEL MONTE ST, SAN FRANCISCO, CA, 94112",Cayuga,11.0,POINT (-122.44333649 37.71587372),Web,
3634212,05/12/2014 09:50:54 AM,05/20/2014 01:05:54 AM,05/20/2014 01:05:54 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_commercial,Building_commercial - Offensive,Intersection of MISSION ST and 19TH ST,Mission,9.0,POINT (-122.41848828 37.77482644),Phone,
3634210,05/12/2014 09:50:32 AM,05/12/2014 10:13:40 AM,05/12/2014 10:13:40 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Street,Street - Offensive,Not associated with a specific address,,,POINT (0 0),Web,
3634205,05/12/2014 09:49:30 AM,05/12/2014 10:53:45 AM,05/12/2014 10:53:45 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,Medical Waste,Needles,"973 MINNA ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.41613301 37.7743008),Mobile/Open311,http://mobile311.sfgov.org/reports/3634205/photos
3634203,05/12/2014 09:49:19 AM,12/19/2014 01:00:36 PM,12/19/2014 01:00:36 PM,Closed,RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Raymond Kimball Playground, , SAN FRANCISCO, CA, 94115",Western Addition,5.0,POINT (-122.4351276 37.78294358),Phone,
3634196,05/12/2014 09:48:33 AM,05/12/2014 12:09:18 PM,05/12/2014 12:09:18 PM,Closed,RPD NSA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Buena Vista Park, , SAN FRANCISCO, CA, 94117",Buena Vista,8.0,POINT (-122.443047 37.768768),Mobile/Open311,
3634195,05/12/2014 09:47:41 AM,05/12/2014 01:26:49 PM,05/12/2014 01:26:49 PM,Closed,PUC Sewer Ops,Sewer Issues,Sewage_back_up,Outofsewervent4inch,"517 CASTRO ST, SAN FRANCISCO, CA, 94114",Castro,8.0,POINT (-122.43490536 37.76059823),Phone,
3634190,05/12/2014 09:46:23 AM,05/14/2014 07:19:31 AM,05/14/2014 07:19:31 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1259 GREEN ST, SAN FRANCISCO, CA, 94109",Russian Hill,3.0,POINT (-122.41967965 37.79808586),Mobile/Open311,http://mobile311.sfgov.org/reports/3634190/photos
3634188,05/12/2014 09:46:04 AM,05/12/2014 02:33:00 AM,05/12/2014 02:33:00 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"3140 BAKER ST, SAN FRANCISCO, CA, 94123",Marina,2.0,POINT (-122.44610775 37.79964819),Phone,
3634186,05/12/2014 09:45:43 AM,02/16/2015 09:39:22 PM,02/16/2015 09:39:22 PM,Closed,RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Buena Vista Park, , SAN FRANCISCO, CA, 94117",Buena Vista,8.0,POINT (-122.443146 37.768501),Mobile/Open311,
3634183,05/12/2014 09:44:16 AM,02/17/2015 08:55:00 AM,02/17/2015 08:55:00 AM,Closed,DPW BSM Queue,Sidewalk or Curb,Missing_Side_Sewer_Vent_Cover,Missing_Side_Sewer_Vent_Cover,"414 MASON ST, SAN FRANCISCO, CA, 94102",Downtown / Union Square,3.0,POINT (-122.40976277 37.78750383),Mobile/Open311,http://mobile311.sfgov.org/reports/3634183/photos
3634180,05/12/2014 09:43:04 AM,05/12/2014 03:17:40 AM,05/12/2014 03:17:40 AM,Closed,DPW - Bureau of Street Environmental Services - G,General Request - PUBLIC WORKS,request_for_service,bses - request_for_service,Intersection of 19TH ST and PENNSYLVANIA AVE,Potrero Hill,10.0,POINT (-122.39349067 37.76147411),Phone,
3634178,05/12/2014 09:42:04 AM,11/20/2014 12:00:00 PM,11/20/2014 12:00:00 PM,Closed,DPW BSM Queue,Sidewalk or Curb,Missing_Side_Sewer_Vent_Cover,Missing_Side_Sewer_Vent_Cover,"395 GEARY ST, SAN FRANCISCO, CA, 94102",Downtown / Union Square,3.0,POINT (-122.40967065 37.78693588),Mobile/Open311,http://mobile311.sfgov.org/reports/3634178/photos
3634172,05/12/2014 09:40:03 AM,06/09/2016 02:57:00 AM,06/09/2016 02:57:00 AM,Closed,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Collapsed_sidewalk,Intersection of MASON ST and OFARRELL ST,Tenderloin,5.0,POINT (-122.40983745 37.78635421),Mobile/Open311,http://mobile311.sfgov.org/reports/3634172/photos
3634171,05/12/2014 09:39:17 AM,05/13/2014 05:52:20 AM,05/13/2014 05:52:20 AM,Closed,Clear Channel - Transit Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1330 16TH ST, SAN FRANCISCO, CA, 94103",Showplace Square,6.0,POINT (-122.400757 37.766899),Mobile/Open311,
3634170,05/12/2014 09:39:06 AM,05/12/2014 12:00:00 PM,05/12/2014 12:00:00 PM,Closed,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Collapsed_sidewalk,Intersection of MASON ST and OFARRELL ST,Tenderloin,5.0,POINT (-122.40999595 37.78625778),Mobile/Open311,http://mobile311.sfgov.org/reports/3634170/photos
3634167,05/12/2014 09:38:52 AM,05/28/2014 12:00:00 PM,05/28/2014 12:00:00 PM,Closed,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Collapsed_sidewalk,"990 UNION ST, SAN FRANCISCO, CA, 94133",Russian Hill,3.0,POINT (-122.41558036 37.79974698),Phone,
3634162,05/12/2014 09:37:00 AM,05/21/2014 12:00:00 PM,05/21/2014 12:00:00 PM,Closed,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Collapsed_sidewalk,"101 CYRIL MAGNIN ST, SAN FRANCISCO, CA, 94102",Downtown / Union Square,3.0,POINT (-122.40888426 37.78583219),Mobile/Open311,http://mobile311.sfgov.org/reports/3634162/photos
3634161,05/12/2014 09:36:57 AM,05/15/2014 06:19:21 AM,05/15/2014 06:19:21 AM,Closed,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,blue - ford -  - 7eev029,"559 LIBERTY ST, SAN FRANCISCO, CA, 94114",Eureka Valley,8.0,POINT (-122.43370157 37.75688765),Phone,
3634159,05/12/2014 09:36:17 AM,05/12/2014 11:37:16 AM,05/12/2014 11:37:16 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of SUNSET BLVD and VICENTE ST,Parkside,4.0,POINT (-122.49418112 37.73849422),Phone,
3634156,05/12/2014 09:35:36 AM,08/27/2014 12:00:00 PM,08/27/2014 12:00:00 PM,Closed,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,damaged_vandalism,Intersection of CYRIL MAGNIN ST and ELLIS ST,Downtown / Union Square,3.0,POINT (-122.40895132 37.7853149),Mobile/Open311,http://mobile311.sfgov.org/reports/3634156/photos
3634150,05/12/2014 09:33:40 AM,05/13/2014 12:56:00 PM,05/13/2014 12:56:00 PM,Closed,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"830 LISBON ST, SAN FRANCISCO, CA, 94112",Excelsior,11.0,POINT (-122.438192 37.7160245),Phone,
3634149,05/12/2014 09:33:36 AM,05/13/2014 11:09:01 AM,05/13/2014 11:09:01 AM,Closed,SFMTA - Temporary Sign Request Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,60 ft zone requested from 05/16/2014 to 05/17/2014,"1207 INDIANA ST, SAN FRANCISCO, CA, 94107",Central Waterfront,10.0,POINT (-122.39077759 37.75512314),Web,
3634145,05/12/2014 09:32:37 AM,05/12/2014 11:44:44 AM,05/12/2014 11:44:44 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of SUNSET BLVD and RIVERA ST,Outer Sunset,4.0,POINT (-122.49470645 37.74595161),Phone,
3634139,05/12/2014 09:30:19 AM,05/12/2014 12:03:00 PM,05/12/2014 12:03:00 PM,Closed,DPW Ops Queue,Graffiti,Graffiti on Pole,Pole - Offensive,"802 STANYAN ST, SAN FRANCISCO, CA, 94117",Cole Valley,8.0,POINT (-122.45283393 37.76734389),Mobile/Open311,http://mobile311.sfgov.org/reports/3634139/photos
3634136,05/12/2014 09:29:38 AM,05/14/2014 03:52:00 AM,05/14/2014 03:52:00 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Sidewalk_structure,Sidewalk_structure - Not_Offensive,"4645 OCEAN AVE, SAN FRANCISCO, CA, 94132",Lakeshore,4.0,POINT (-122.49303187 37.7318852),Phone,
3634134,05/12/2014 09:29:10 AM,05/15/2014 01:21:06 AM,05/15/2014 01:21:06 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on City_receptacle,City_receptacle - Offensive,"188 BEULAH ST, SAN FRANCISCO, CA, 94117",Cole Valley,8.0,POINT (-122.45315781 37.76745788),Mobile/Open311,http://mobile311.sfgov.org/reports/3634134/photos
3634131,05/12/2014 09:28:26 AM,05/20/2014 10:30:27 AM,05/20/2014 10:30:27 AM,Closed,PUC Sewer Ops,Sewer Issues,Sewage_back_up,Out_of_catch_basin,"27 HARRIS PL, SAN FRANCISCO, CA, 94123",Union Street,2.0,POINT (-122.43005016 37.79905505),Phone,
3634123,05/12/2014 09:26:31 AM,05/14/2014 07:24:56 AM,05/14/2014 07:24:56 AM,Closed,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - SUV,Gold - Lexus -  - 5LFV120,"571 MUNICH ST, SAN FRANCISCO, CA, 94112",Excelsior,11.0,POINT (-122.42987061 37.71660614),Web,
3634116,05/12/2014 09:24:14 AM,05/12/2014 12:34:32 PM,05/12/2014 12:34:32 PM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,Intersection of 19TH ST and MINNESOTA ST,Dogpatch,10.0,POINT (-122.39058256 37.76158946),Mobile/Open311,http://mobile311.sfgov.org/reports/3634116/photos
3634115,05/12/2014 09:24:10 AM,05/14/2014 08:32:08 AM,05/14/2014 08:32:08 AM,Closed,SSP - MTA Feedback Queue,MUNI Feedback,MUNI  - Services_Service_Planning,703_Stop_Changes,Not associated with a specific address,,,POINT (0 0),Web,
3634114,05/12/2014 09:24:05 AM,05/15/2014 06:18:40 AM,05/15/2014 06:18:40 AM,Closed,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Car4door,,Intersection of GRAND VIEW AVE and ELIZABETH ST,Upper Market,8.0,POINT (-122.44274139 37.75157166),Web,
3634109,05/12/2014 09:23:15 AM,05/20/2014 03:23:33 PM,05/20/2014 03:23:33 PM,Closed,SFMTA - Temporary Sign Request Printing Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,40 ft zone requested from 05/23/2014 to 05/23/2014,"840 POWELL ST, SAN FRANCISCO, CA, 94108",Nob Hill,3.0,POINT (-122.40914154 37.79265213),Phone,
3634108,05/12/2014 09:23:08 AM,05/12/2014 12:00:00 PM,05/12/2014 12:00:00 PM,Closed,DPW BSM Queue,Graffiti,Graffiti on News_rack,News_rack - Offensive,Intersection of CARL ST and STANYAN ST,Parnassus Heights,8.0,POINT (-122.45271985 37.7654681),Mobile/Open311,http://mobile311.sfgov.org/reports/3634108/photos
3634107,05/12/2014 09:22:37 AM,05/20/2014 09:58:24 AM,05/20/2014 09:58:24 AM,Closed,PUC Sewer Ops,Sewer Issues,Sewage_back_up,Outofsewervent4inch,"139 CASITAS AVE, SAN FRANCISCO, CA, 94127",Sherwood Forest,7.0,POINT (-122.45920276 37.73768007),Phone,
3634106,05/12/2014 09:22:31 AM,05/12/2014 09:50:03 AM,05/12/2014 09:50:03 AM,Closed,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - PickupTruck,green - Ford - F150 - ???,Intersection of GRAND VIEW AVE and ELIZABETH ST,Upper Market,8.0,POINT (-122.44274139 37.75157166),Web,
3634095,05/12/2014 09:20:02 AM,05/12/2014 10:06:09 AM,05/12/2014 10:06:09 AM,Closed,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"842 FELL ST, SAN FRANCISCO, CA, 94117",Alamo Square,5.0,POINT (-122.43190633 37.77482585),Mobile/Open311,http://mobile311.sfgov.org/reports/3634095/photos
3634093,05/12/2014 09:18:34 AM,05/12/2014 09:47:07 AM,05/12/2014 09:47:07 AM,Closed,DPT Color Curb Queue,Color Curb,Yellow Color Curb Request,Yellow zone for,"1160 FOLSOM ST, SAN FRANCISCO, CA, 94103",South of Market,6.0,POINT (-122.40923309 37.77570724),Web,
3634090,05/12/2014 09:18:09 AM,05/14/2014 10:03:38 AM,05/14/2014 10:03:38 AM,Closed,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Discourteous_Insensitive_Inappropriate_Conduct,301_Discourtesy_to_Customer,Intersection of MISSION ST and SPEAR ST,Financial District,6.0,POINT (-122.39405823 37.79253769),Phone,
3634086,05/12/2014 09:17:08 AM,05/13/2014 12:00:00 PM,05/13/2014 12:00:00 PM,Closed,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"800 LISBON ST, SAN FRANCISCO, CA, 94112",Excelsior,11.0,POINT (-122.43798176 37.71631639),Phone,
3634084,05/12/2014 09:16:25 AM,05/13/2014 03:40:06 PM,05/13/2014 03:40:06 PM,Closed,SFMTA - Temporary Sign Request Printing Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,35 ft zone requested from 05/17/2014 to 05/17/2014,"2101 BEACH ST, SAN FRANCISCO, CA, 94123",Marina,2.0,POINT (-122.44386292 37.80354691),Phone,
3634071,05/12/2014 09:15:01 AM,05/12/2014 02:30:21 AM,05/12/2014 02:30:21 AM,Closed,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of LEAVENWORTH ST and PINE ST,Nob Hill,3.0,POINT (-122.41555786 37.79025269),Web,
3634068,05/12/2014 09:13:31 AM,05/19/2014 07:41:12 AM,05/19/2014 07:41:12 AM,Closed,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Other,White - Ford - Unknown - Unknown,"1569 48TH AVE, SAN FRANCISCO, CA, 94122",Outer Sunset,4.0,POINT (-122.50791708 37.75718765),Phone,
3634064,05/12/2014 09:12:12 AM,05/21/2014 01:02:41 PM,05/21/2014 01:02:41 PM,Closed,DPT Meter_Bike Queue,Damaged Property,Damaged Parking_Meter,Parking_Meter,Intersection of SACRAMENTO ST and STOCKTON ST,Nob Hill,3.0,POINT (-122.4077301 37.79317856),Phone,
3634055,05/12/2014 09:08:26 AM,05/21/2014 08:56:41 AM,05/21/2014 08:56:41 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"518 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40564728 37.79177094),Integrated Agency,
3634053,05/12/2014 09:08:16 AM,06/16/2014 09:24:59 AM,06/16/2014 09:24:59 AM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"808 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40622711 37.79449081),Integrated Agency,
3634051,05/12/2014 09:08:08 AM,05/14/2014 12:00:00 PM,05/14/2014 12:00:00 PM,Closed,DPW Ops Queue,Graffiti,Graffiti on Building_other,Building_other - Not_Offensive,"800 GRANT AVE, SAN FRANCISCO, CA, 94108",Chinatown,3.0,POINT (-122.40621185 37.79440308),Integrated Agency,
